acyr,semr,sid,loam
102,1,SD1010732,44331
102,1,SD1010741,44331
102,1,SD1010743,44331
102,1,SD1010744,44331
102,1,SD1010745,44331
102,1,SD1010746,44331
102,1,SD1010751,44331
102,1,SD1010756,44331
102,1,SD1010759,44331
102,1,SD1010764,44331
102,1,SD1010765,44331
102,1,SD1010766,44331
102,1,SD1010767,44331
102,1,SD1010773,44331
102,1,SD1010774,44331
102,1,SD1010775,26720
102,1,SD1010777,40000
102,1,SD1010786,26720
102,1,SD1010795,55331
102,1,SD1010796,44331
102,1,SD1010798,31123
102,1,SD1010801,26720
102,1,SD1010805,31123
102,1,SD1010807,44331
102,1,SD1010808,47331
102,1,SD1010814,44331
102,1,SD1010815,26720
102,1,SD1010817,47331
102,1,SD1010818,47331
102,1,SD1010822,44331
102,1,SD1010829,44331
102,1,SD1010832,44331
102,1,SD1010833,44331
102,1,SD1010836,44331
102,1,SD1010840,44331
102,1,SD1010842,44331
102,1,SD1010851,44331
102,1,SD1010858,44331
102,1,SD1010859,44331
102,1,SD1010861,44331
102,1,SD1010862,44331
102,1,SD1010863,44331
102,1,SD1010865,44331
102,1,SD1010870,46331
102,1,SD1010871,44331
102,1,SD1010876,44331
102,1,SD1010878,47331
102,1,SD1010882,47331
102,1,SD1010883,44331
102,1,SD1010884,44331
102,1,SD1010885,44331
102,1,SD1010886,44331
102,1,SD1010887,44331
102,1,SD1010888,29720
102,1,SD1010898,44331
102,1,SD1010903,44331
102,1,SD1010905,47331
102,1,SD1010906,44331
102,1,SD1010909,26720
102,1,SD1010935,44331
102,1,SD1010937,44331
102,1,SD1010938,44331
102,1,SD1010939,31123
102,1,SD1010943,44331
102,1,SD1010944,44331
102,1,SD1010945,44331
102,1,SD1010952,44331
102,1,SD1010954,44331
102,1,SD1010955,44331
102,1,SD1010957,44331
102,1,SD1010960,44331
102,1,SD1010961,44331
102,1,SD1010970,52331
102,1,SD1010975,44331
102,1,SD1010978,44331
102,1,SD1010982,36082
102,1,SD1011002,44331
102,1,SD1011005,44331
102,1,SD1011009,44331
102,1,SD1011012,26720
102,1,SD1011013,44331
102,1,SD1011016,44331
102,1,SD1011017,44331
102,1,SD1011018,44331
102,1,SD1011020,47331
102,1,SD1011022,44331
102,1,SD1011023,47331
102,1,SD1011027,44331
102,1,SD1011031,44331
102,1,SD1011035,44331
102,1,SD1011036,52331
102,1,SD1011039,44331
102,1,SD1011040,44331
102,1,SD1011050,44331
102,1,SD1011051,44331
102,1,SD1011068,26720
102,1,SD1011072,44331
102,1,SD1011073,44331
102,1,SD1011078,44331
102,1,SD1011079,44331
102,1,SD1011082,44331
102,1,SD1011083,44331
102,1,SD1011084,44331
102,1,SD1011089,44331
102,1,SD1011094,44331
102,1,SD1011095,44331
102,1,SD1011099,44331
102,1,SD1011102,40000
102,1,SD1011103,44331
102,1,SD1011104,33123
102,1,SD1011107,44331
102,1,SD1011111,51123
102,1,SD1011113,44331
102,1,SD1011116,44331
102,1,SD1011117,44331
102,1,SD1011130,45206
102,1,SD1011136,45206
102,1,SD1011139,45206
102,1,SD1011140,14387
102,1,SD1011141,45206
102,1,SD1011144,45206
102,1,SD1011146,45206
102,1,SD1011155,45206
102,1,SD1011157,45206
102,1,SD1011159,45206
102,1,SD1011162,45206
102,1,SD1011166,45206
102,1,SD1011187,45206
102,1,SD1011190,45206
102,1,SD1011194,45206
102,1,SD1011195,45206
102,1,SD1011200,45206
102,1,SD1011201,45206
102,1,SD1011208,45206
102,1,SD1011211,45206
102,1,SD1011217,48206
102,1,SD1011219,14387
102,1,SD1011224,45206
102,1,SD1011225,45206
102,1,SD1011228,45206
102,1,SD1011229,45206
102,1,SD1011230,45206
102,1,SD1011233,45206
102,1,SD1011247,45206
102,1,SD1011252,45206
102,1,SD1011253,45206
102,1,SD1011255,24802
102,1,SD1011258,45206
102,1,SD1011263,45206
102,1,SD1011268,45206
102,1,SD1011269,45206
102,1,SD1011273,45206
102,1,SD1011276,32802
102,1,SD1011281,45206
102,1,SD1011291,27595
102,1,SD1011293,45206
102,1,SD1011301,44331
102,1,SD1011302,44331
102,1,SD1011303,31123
102,1,SD1011306,44331
102,1,SD1011307,44331
102,1,SD1011314,44331
102,1,SD1011316,44331
102,1,SD1011318,44331
102,1,SD1011319,44331
102,1,SD1011321,52331
102,1,SD1011328,44331
102,1,SD1011330,44331
102,1,SD1011332,44331
102,1,SD1011333,44331
102,1,SD1011334,44331
102,1,SD1011336,44331
102,1,SD1011338,44331
102,1,SD1011339,44331
102,1,SD1011352,47331
102,1,SD1011353,44331
102,1,SD1011355,44331
102,1,SD1011364,44331
102,1,SD1011365,47331
102,1,SD1011372,56231
102,1,SD1011373,44331
102,1,SD1011374,47331
102,1,SD1011376,44331
102,1,SD1011379,44331
102,1,SD1011380,44331
102,1,SD1011381,44331
102,1,SD1011388,16512
102,1,SD1011390,47331
102,1,SD1011395,44331
102,1,SD1011404,47331
102,1,SD1011405,44331
102,1,SD1011407,44331
102,1,SD1011408,44331
102,1,SD1011479,45206
102,1,SD1011511,45206
102,1,SD970282 ,44331
102,1,SD970822 ,10312
102,2,SD1010721,40000
102,2,SD1010724,44331
102,2,SD1010726,17331
102,2,SD1010728,44331
102,2,SD1010731,44331
102,2,SD1010732,44331
102,2,SD1010741,44331
102,2,SD1010743,44331
102,2,SD1010744,44331
102,2,SD1010745,27331
102,2,SD1010746,22331
102,2,SD1010751,44331
102,2,SD1010756,17331
102,2,SD1010759,44331
102,2,SD1010764,44331
102,2,SD1010766,44331
102,2,SD1010767,44331
102,2,SD1010773,44331
102,2,SD1010774,44331
102,2,SD1010775,26720
102,2,SD1010777,9331
102,2,SD1010786,26720
102,2,SD1010795,33331
102,2,SD1010796,32331
102,2,SD1010798,31123
102,2,SD1010801,26720
102,2,SD1010808,9331
102,2,SD1010814,44331
102,2,SD1010815,26720
102,2,SD1010817,47331
102,2,SD1010818,47331
102,2,SD1010820,44331
102,2,SD1010822,44331
102,2,SD1010832,44331
102,2,SD1010836,44331
102,2,SD1010840,44331
102,2,SD1010851,27331
102,2,SD1010854,44331
102,2,SD1010858,44331
102,2,SD1010859,44331
102,2,SD1010861,9331
102,2,SD1010863,44331
102,2,SD1010865,44331
102,2,SD1010870,46331
102,2,SD1010871,44331
102,2,SD1010876,9331
102,2,SD1010878,44331
102,2,SD1010882,47331
102,2,SD1010883,44331
102,2,SD1010884,32331
102,2,SD1010885,9331
102,2,SD1010887,44331
102,2,SD1010888,29720
102,2,SD1010898,27331
102,2,SD1010903,32331
102,2,SD1010905,47331
102,2,SD1010906,44331
102,2,SD1010909,26720
102,2,SD1010935,44331
102,2,SD1010938,44331
102,2,SD1010939,31123
102,2,SD1010943,44331
102,2,SD1010944,44331
102,2,SD1010952,44331
102,2,SD1010954,44331
102,2,SD1010955,44331
102,2,SD1010957,44331
102,2,SD1010960,44331
102,2,SD1010961,44331
102,2,SD1010970,44331
102,2,SD1010975,44331
102,2,SD1010978,44331
102,2,SD1010982,36082
102,2,SD1011002,44331
102,2,SD1011008,26720
102,2,SD1011009,9331
102,2,SD1011012,26720
102,2,SD1011016,44331
102,2,SD1011018,44331
102,2,SD1011020,12331
102,2,SD1011022,44331
102,2,SD1011027,44331
102,2,SD1011031,44331
102,2,SD1011035,44331
102,2,SD1011036,52331
102,2,SD1011039,44331
102,2,SD1011040,44331
102,2,SD1011050,44331
102,2,SD1011051,26720
102,2,SD1011052,44331
102,2,SD1011062,44331
102,2,SD1011068,26720
102,2,SD1011072,44331
102,2,SD1011073,9331
102,2,SD1011078,44331
102,2,SD1011079,44331
102,2,SD1011082,44331
102,2,SD1011083,27331
102,2,SD1011084,44331
102,2,SD1011094,9331
102,2,SD1011095,9331
102,2,SD1011097,44331
102,2,SD1011103,44331
102,2,SD1011104,33123
102,2,SD1011107,44331
102,2,SD1011113,17331
102,2,SD1011116,9331
102,2,SD1011117,27331
102,2,SD1011130,45206
102,2,SD1011136,10206
102,2,SD1011139,45206
102,2,SD1011140,14387
102,2,SD1011141,10206
102,2,SD1011146,45206
102,2,SD1011155,45206
102,2,SD1011157,10206
102,2,SD1011159,45206
102,2,SD1011162,45206
102,2,SD1011166,45206
102,2,SD1011181,45206
102,2,SD1011187,10206
102,2,SD1011190,45206
102,2,SD1011194,45206
102,2,SD1011195,10206
102,2,SD1011200,45206
102,2,SD1011201,18206
102,2,SD1011208,10206
102,2,SD1011211,45206
102,2,SD1011219,14387
102,2,SD1011225,45206
102,2,SD1011228,10206
102,2,SD1011229,45206
102,2,SD1011230,45206
102,2,SD1011233,10206
102,2,SD1011242,45206
102,2,SD1011247,18206
102,2,SD1011252,28206
102,2,SD1011253,45206
102,2,SD1011258,33206
102,2,SD1011263,10206
102,2,SD1011268,45206
102,2,SD1011269,45206
102,2,SD1011276,24801
102,2,SD1011281,45206
102,2,SD1011291,27595
102,2,SD1011293,45206
102,2,SD1011301,27331
102,2,SD1011302,44331
102,2,SD1011303,31123
102,2,SD1011306,44331
102,2,SD1011307,44331
102,2,SD1011314,44331
102,2,SD1011316,44331
102,2,SD1011321,44331
102,2,SD1011324,44331
102,2,SD1011328,44331
102,2,SD1011330,44331
102,2,SD1011332,44331
102,2,SD1011333,44331
102,2,SD1011334,44331
102,2,SD1011336,44331
102,2,SD1011338,44331
102,2,SD1011352,20331
102,2,SD1011353,44331
102,2,SD1011355,44331
102,2,SD1011365,12331
102,2,SD1011372,21231
102,2,SD1011373,22331
102,2,SD1011374,12331
102,2,SD1011376,44331
102,2,SD1011379,44331
102,2,SD1011380,32331
102,2,SD1011381,44331
102,2,SD1011388,16512
102,2,SD1011390,47331
102,2,SD1011395,44331
102,2,SD1011404,47331
102,2,SD1011405,44331
102,2,SD1011408,44331
102,2,SD1011417,44331
102,2,SD1011511,45206
102,2,SD970270 ,44331
102,2,SD970822 ,11601
103,1,SD1010721,40000
103,1,SD1010724,44928
103,1,SD1010726,44928
103,1,SD1010727,44928
103,1,SD1010728,44928
103,1,SD1010731,44928
103,1,SD1010732,44928
103,1,SD1010736,44928
103,1,SD1010741,44928
103,1,SD1010743,44928
103,1,SD1010745,44928
103,1,SD1010746,44928
103,1,SD1010751,44928
103,1,SD1010756,44928
103,1,SD1010759,44928
103,1,SD1010764,44928
103,1,SD1010765,44928
103,1,SD1010766,44928
103,1,SD1010767,44928
103,1,SD1010773,44928
103,1,SD1010774,44928
103,1,SD1010775,27076
103,1,SD1010777,40000
103,1,SD1010786,27076
103,1,SD1010795,47928
103,1,SD1010796,44928
103,1,SD1010798,51539
103,1,SD1010801,27076
103,1,SD1010807,44928
103,1,SD1010808,44928
103,1,SD1010814,44928
103,1,SD1010815,27076
103,1,SD1010817,44928
103,1,SD1010818,47928
103,1,SD1010820,44928
103,1,SD1010822,44928
103,1,SD1010832,44928
103,1,SD1010833,44928
103,1,SD1010836,44928
103,1,SD1010840,44928
103,1,SD1010854,44928
103,1,SD1010858,44928
103,1,SD1010859,44928
103,1,SD1010861,44928
103,1,SD1010862,44928
103,1,SD1010863,44928
103,1,SD1010865,44928
103,1,SD1010871,44928
103,1,SD1010876,44928
103,1,SD1010878,44928
103,1,SD1010882,47928
103,1,SD1010883,44928
103,1,SD1010884,44928
103,1,SD1010885,44928
103,1,SD1010886,44928
103,1,SD1010887,44928
103,1,SD1010888,30076
103,1,SD1010898,44928
103,1,SD1010903,44928
103,1,SD1010906,44928
103,1,SD1010907,44928
103,1,SD1010909,27076
103,1,SD1010935,44928
103,1,SD1010937,44928
103,1,SD1010938,44928
103,1,SD1010939,31539
103,1,SD1010943,44928
103,1,SD1010944,44928
103,1,SD1010952,44928
103,1,SD1010954,44928
103,1,SD1010955,44928
103,1,SD1010957,44928
103,1,SD1010960,44928
103,1,SD1010961,44928
103,1,SD1010970,44928
103,1,SD1010975,44928
103,1,SD1010978,44928
103,1,SD1010982,36576
103,1,SD1011002,44928
103,1,SD1011005,44928
103,1,SD1011008,27076
103,1,SD1011009,44928
103,1,SD1011012,27076
103,1,SD1011013,44928
103,1,SD1011016,44928
103,1,SD1011017,44928
103,1,SD1011018,44928
103,1,SD1011020,47928
103,1,SD1011022,44928
103,1,SD1011027,44928
103,1,SD1011031,44928
103,1,SD1011034,44928
103,1,SD1011036,44928
103,1,SD1011040,44928
103,1,SD1011046,44928
103,1,SD1011050,44928
103,1,SD1011051,27076
103,1,SD1011052,44928
103,1,SD1011062,44928
103,1,SD1011068,27076
103,1,SD1011072,44928
103,1,SD1011073,44928
103,1,SD1011078,44928
103,1,SD1011079,192
103,1,SD1011082,44928
103,1,SD1011083,44928
103,1,SD1011084,44928
103,1,SD1011094,44928
103,1,SD1011095,44928
103,1,SD1011097,44928
103,1,SD1011099,44928
103,1,SD1011102,44928
103,1,SD1011103,44928
103,1,SD1011104,31539
103,1,SD1011107,44928
103,1,SD1011113,44928
103,1,SD1011116,44928
103,1,SD1011117,44928
103,1,SD1011136,45815
103,1,SD1011139,45815
103,1,SD1011140,14574
103,1,SD1011141,45815
103,1,SD1011155,45815
103,1,SD1011157,45815
103,1,SD1011159,45815
103,1,SD1011162,45815
103,1,SD1011166,45815
103,1,SD1011187,45815
103,1,SD1011190,45815
103,1,SD1011192,45815
103,1,SD1011194,45815
103,1,SD1011195,45815
103,1,SD1011200,45815
103,1,SD1011201,45815
103,1,SD1011208,45815
103,1,SD1011211,45815
103,1,SD1011219,14574
103,1,SD1011224,45815
103,1,SD1011225,45815
103,1,SD1011228,45815
103,1,SD1011229,45815
103,1,SD1011230,45815
103,1,SD1011233,45517
103,1,SD1011235,45815
103,1,SD1011240,27963
103,1,SD1011242,45815
103,1,SD1011247,45815
103,1,SD1011252,45815
103,1,SD1011253,45815
103,1,SD1011258,45815
103,1,SD1011263,45815
103,1,SD1011268,45815
103,1,SD1011269,45815
103,1,SD1011273,45815
103,1,SD1011281,45815
103,1,SD1011291,27963
103,1,SD1011293,45815
103,1,SD1011301,44928
103,1,SD1011302,44928
103,1,SD1011303,31539
103,1,SD1011306,44928
103,1,SD1011314,44928
103,1,SD1011316,44928
103,1,SD1011319,44928
103,1,SD1011321,44928
103,1,SD1011324,44928
103,1,SD1011328,44928
103,1,SD1011330,44928
103,1,SD1011332,44928
103,1,SD1011333,44928
103,1,SD1011334,44928
103,1,SD1011336,44928
103,1,SD1011338,44928
103,1,SD1011339,44928
103,1,SD1011352,47928
103,1,SD1011353,44928
103,1,SD1011355,44928
103,1,SD1011357,59828
103,1,SD1011365,47928
103,1,SD1011372,44928
103,1,SD1011373,44928
103,1,SD1011374,47928
103,1,SD1011376,44928
103,1,SD1011379,44928
103,1,SD1011380,44928
103,1,SD1011381,44928
103,1,SD1011388,13687
103,1,SD1011390,47928
103,1,SD1011395,44928
103,1,SD1011404,47928
103,1,SD1011405,44928
103,1,SD1011407,44928
103,1,SD1011408,44928
103,1,SD1011511,45815
103,2,SD1010721,40000
103,2,SD1010724,44928
103,2,SD1010726,0
103,2,SD1010728,44928
103,2,SD1010731,44928
103,2,SD1010732,44928
103,2,SD1010736,44928
103,2,SD1010741,44928
103,2,SD1010743,27928
103,2,SD1010745,44928
103,2,SD1010746,32928
103,2,SD1010751,44928
103,2,SD1010756,44928
103,2,SD1010759,44928
103,2,SD1010764,44928
103,2,SD1010766,44928
103,2,SD1010767,44928
103,2,SD1010773,44928
103,2,SD1010774,9928
103,2,SD1010775,27076
103,2,SD1010777,9000
103,2,SD1010795,25928
103,2,SD1010796,44928
103,2,SD1010798,31539
103,2,SD1010801,27076
103,2,SD1010808,9928
103,2,SD1010814,44928
103,2,SD1010815,27076
103,2,SD1010817,44928
103,2,SD1010818,47928
103,2,SD1010820,44928
103,2,SD1010836,44928
103,2,SD1010840,44928
103,2,SD1010854,44928
103,2,SD1010858,44298
103,2,SD1010859,44928
103,2,SD1010861,44928
103,2,SD1010863,44928
103,2,SD1010865,44928
103,2,SD1010871,44928
103,2,SD1010876,44928
103,2,SD1010878,44928
103,2,SD1010882,59828
103,2,SD1010883,44928
103,2,SD1010884,44928
103,2,SD1010885,9928
103,2,SD1010888,30076
103,2,SD1010898,9928
103,2,SD1010906,44928
103,2,SD1010909,27076
103,2,SD1010935,9928
103,2,SD1010938,44928
103,2,SD1010939,31539
103,2,SD1010943,44928
103,2,SD1010944,44928
103,2,SD1010945,22928
103,2,SD1010952,44928
103,2,SD1010954,44928
103,2,SD1010955,9928
103,2,SD1010957,9928
103,2,SD1010960,44928
103,2,SD1010961,44928
103,2,SD1010970,44928
103,2,SD1010975,32928
103,2,SD1010978,44928
103,2,SD1010982,36576
103,2,SD1011002,44928
103,2,SD1011008,27076
103,2,SD1011009,9928
103,2,SD1011012,27076
103,2,SD1011013,17928
103,2,SD1011016,44928
103,2,SD1011018,22928
103,2,SD1011020,12928
103,2,SD1011027,44928
103,2,SD1011031,44928
103,2,SD1011034,9928
103,2,SD1011036,52928
103,2,SD1011039,44928
103,2,SD1011040,44928
103,2,SD1011046,44928
103,2,SD1011050,44928
103,2,SD1011051,27076
103,2,SD1011052,36576
103,2,SD1011061,44928
103,2,SD1011062,44928
103,2,SD1011068,27076
103,2,SD1011072,59828
103,2,SD1011073,9928
103,2,SD1011079,44928
103,2,SD1011082,44928
103,2,SD1011083,27928
103,2,SD1011084,44928
103,2,SD1011087,44928
103,2,SD1011094,9928
103,2,SD1011095,17928
103,2,SD1011097,44928
103,2,SD1011103,44928
103,2,SD1011104,31539
103,2,SD1011107,44928
103,2,SD1011113,17928
103,2,SD1011116,9928
103,2,SD1011117,27928
103,2,SD1011136,9928
103,2,SD1011139,33815
103,2,SD1011141,18815
103,2,SD1011155,45815
103,2,SD1011157,10815
103,2,SD1011159,45815
103,2,SD1011166,33815
103,2,SD1011187,9928
103,2,SD1011190,32928
103,2,SD1011195,22928
103,2,SD1011200,44928
103,2,SD1011201,10815
103,2,SD1011208,9928
103,2,SD1011211,44928
103,2,SD1011219,13687
103,2,SD1011225,45815
103,2,SD1011228,17928
103,2,SD1011229,44928
103,2,SD1011230,45815
103,2,SD1011233,9928
103,2,SD1011235,44928
103,2,SD1011242,59000
103,2,SD1011247,10815
103,2,SD1011252,44928
103,2,SD1011253,45815
103,2,SD1011258,45815
103,2,SD1011263,10815
103,2,SD1011269,45815
103,2,SD1011281,45815
103,2,SD1011291,27963
103,2,SD1011293,10815
103,2,SD1011301,22928
103,2,SD1011302,9928
103,2,SD1011303,31539
103,2,SD1011306,17928
103,2,SD1011316,44928
103,2,SD1011321,44928
103,2,SD1011324,44928
103,2,SD1011328,9928
103,2,SD1011331,44928
103,2,SD1011333,44928
103,2,SD1011334,44928
103,2,SD1011336,44928
103,2,SD1011338,44928
103,2,SD1011353,9928
103,2,SD1011355,44928
103,2,SD1011357,24828
103,2,SD1011365,12928
103,2,SD1011372,9928
103,2,SD1011373,27928
103,2,SD1011374,17928
103,2,SD1011376,9928
103,2,SD1011380,0
103,2,SD1011381,44928
103,2,SD1011388,13687
103,2,SD1011390,47928
103,2,SD1011404,44928
103,2,SD1011405,32928
104,1,SD1010724,44928
104,1,SD1010726,44928
104,1,SD1010727,44928
104,1,SD1010728,44928
104,1,SD1010731,44928
104,1,SD1010732,44928
104,1,SD1010741,44928
104,1,SD1010743,44928
104,1,SD1010745,44928
104,1,SD1010746,44928
104,1,SD1010751,44928
104,1,SD1010759,44928
104,1,SD1010764,44928
104,1,SD1010765,31539
104,1,SD1010766,44928
104,1,SD1010767,44928
104,1,SD1010773,44928
104,1,SD1010774,44928
104,1,SD1010777,44928
104,1,SD1010795,47928
104,1,SD1010796,44928
104,1,SD1010798,31539
104,1,SD1010801,27076
104,1,SD1010805,44928
104,1,SD1010807,44928
104,1,SD1010808,44928
104,1,SD1010814,44928
104,1,SD1010817,44928
104,1,SD1010818,47928
104,1,SD1010820,44928
104,1,SD1010832,44928
104,1,SD1010833,44928
104,1,SD1010836,44928
104,1,SD1010840,44928
104,1,SD1010854,44928
104,1,SD1010858,44928
104,1,SD1010859,44928
104,1,SD1010861,44928
104,1,SD1010862,44928
104,1,SD1010863,44928
104,1,SD1010865,44928
104,1,SD1010871,44928
104,1,SD1010876,44928
104,1,SD1010878,44928
104,1,SD1010883,44928
104,1,SD1010884,44928
104,1,SD1010885,44928
104,1,SD1010886,44928
104,1,SD1010888,30006
104,1,SD1010898,44928
104,1,SD1010903,44928
104,1,SD1010906,44928
104,1,SD1010907,44928
104,1,SD1010909,27076
104,1,SD1010935,44928
104,1,SD1010937,44928
104,1,SD1010938,44928
104,1,SD1010939,31539
104,1,SD1010943,44928
104,1,SD1010944,43317
104,1,SD1010945,44928
104,1,SD1010952,44928
104,1,SD1010954,44928
104,1,SD1010955,44928
104,1,SD1010957,44928
104,1,SD1010960,44928
104,1,SD1010961,44928
104,1,SD1010970,44928
104,1,SD1010975,44928
104,1,SD1010978,44928
104,1,SD1010981,44928
104,1,SD1010982,36576
104,1,SD1011002,44928
104,1,SD1011005,44928
104,1,SD1011008,27076
104,1,SD1011009,44928
104,1,SD1011012,27076
104,1,SD1011013,44928
104,1,SD1011016,44928
104,1,SD1011017,44928
104,1,SD1011018,44928
104,1,SD1011020,47928
104,1,SD1011027,44928
104,1,SD1011031,44928
104,1,SD1011034,44928
104,1,SD1011036,44928
104,1,SD1011039,44928
104,1,SD1011040,44928
104,1,SD1011046,44928
104,1,SD1011050,44928
104,1,SD1011051,27076
104,1,SD1011052,44928
104,1,SD1011061,44928
104,1,SD1011062,44928
104,1,SD1011068,27076
104,1,SD1011072,59828
104,1,SD1011073,44928
104,1,SD1011079,43317
104,1,SD1011082,44928
104,1,SD1011083,44928
104,1,SD1011084,44928
104,1,SD1011094,44928
104,1,SD1011095,44928
104,1,SD1011099,44928
104,1,SD1011103,44928
104,1,SD1011104,31539
104,1,SD1011107,44928
104,1,SD1011113,44928
104,1,SD1011116,44928
104,1,SD1011117,44928
104,1,SD1011136,44928
104,1,SD1011139,44928
104,1,SD1011140,13687
104,1,SD1011141,44928
104,1,SD1011146,59828
104,1,SD1011155,44928
104,1,SD1011157,45815
104,1,SD1011159,45815
104,1,SD1011162,44928
104,1,SD1011166,44928
104,1,SD1011187,44928
104,1,SD1011190,44928
104,1,SD1011192,44928
104,1,SD1011195,44928
104,1,SD1011200,44928
104,1,SD1011201,45815
104,1,SD1011208,44928
104,1,SD1011211,44928
104,1,SD1011219,13687
104,1,SD1011224,44928
104,1,SD1011225,44928
104,1,SD1011228,44928
104,1,SD1011229,45815
104,1,SD1011230,44928
104,1,SD1011233,44928
104,1,SD1011235,44928
104,1,SD1011242,45815
104,1,SD1011247,45815
104,1,SD1011252,44928
104,1,SD1011253,44928
104,1,SD1011255,44928
104,1,SD1011258,44928
104,1,SD1011261,44928
104,1,SD1011263,44928
104,1,SD1011269,44928
104,1,SD1011273,44928
104,1,SD1011281,44928
104,1,SD1011291,27076
104,1,SD1011293,44928
104,1,SD1011301,44928
104,1,SD1011302,44928
104,1,SD1011303,31539
104,1,SD1011306,43317
104,1,SD1011314,44928
104,1,SD1011316,44928
104,1,SD1011319,31539
104,1,SD1011321,44928
104,1,SD1011324,44928
104,1,SD1011328,44928
104,1,SD1011332,44928
104,1,SD1011333,43317
104,1,SD1011334,44928
104,1,SD1011336,44928
104,1,SD1011338,44928
104,1,SD1011339,64928
104,1,SD1011352,47928
104,1,SD1011353,44928
104,1,SD1011355,44928
104,1,SD1011357,46317
104,1,SD1011365,43317
104,1,SD1011372,43317
104,1,SD1011373,44928
104,1,SD1011374,47928
104,1,SD1011376,44928
104,1,SD1011380,44928
104,1,SD1011388,13687
104,1,SD1011390,43317
104,1,SD1011395,43317
104,1,SD1011404,44928
104,1,SD1011408,44928
104,1,SD1011511,44928
104,2,SD1010724,44928
104,2,SD1010726,27928
104,2,SD1010728,44928
104,2,SD1010731,43317
104,2,SD1010732,44928
104,2,SD1010741,43317
104,2,SD1010743,44928
104,2,SD1010745,43317
104,2,SD1010746,27928
104,2,SD1010751,44928
104,2,SD1010759,44928
104,2,SD1010765,44928
104,2,SD1010766,43317
104,2,SD1010767,44928
104,2,SD1010773,44928
104,2,SD1010774,9928
104,2,SD1010777,9928
104,2,SD1010795,42828
104,2,SD1010796,44928
104,2,SD1010798,18150
104,2,SD1010802,44928
104,2,SD1010808,8317
104,2,SD1010814,43317
104,2,SD1010817,44928
104,2,SD1010818,47928
104,2,SD1010820,44928
104,2,SD1010836,44928
104,2,SD1010840,43317
104,2,SD1010854,44928
104,2,SD1010858,31317
104,2,SD1010859,44928
104,2,SD1010861,8317
104,2,SD1010863,8317
104,2,SD1010865,44928
104,2,SD1010871,27928
104,2,SD1010876,43317
104,2,SD1010878,44928
104,2,SD1010883,44928
104,2,SD1010884,26317
104,2,SD1010885,8317
104,2,SD1010888,30076
104,2,SD1010906,44928
104,2,SD1010909,26109
104,2,SD1010935,17928
104,2,SD1010938,44928
104,2,SD1010939,18150
104,2,SD1010943,9928
104,2,SD1010944,43317
104,2,SD1010945,22928
104,2,SD1010952,44928
104,2,SD1010954,43317
104,2,SD1010955,9928
104,2,SD1010960,44928
104,2,SD1010961,44928
104,2,SD1010970,44928
104,2,SD1010975,27928
104,2,SD1010978,44928
104,2,SD1010982,36576
104,2,SD1011002,44928
104,2,SD1011005,9928
104,2,SD1011009,9928
104,2,SD1011012,44928
104,2,SD1011013,17928
104,2,SD1011016,43317
104,2,SD1011020,12928
104,2,SD1011022,44928
104,2,SD1011027,44928
104,2,SD1011031,44928
104,2,SD1011036,56828
104,2,SD1011039,44928
104,2,SD1011040,44928
104,2,SD1011050,44928
104,2,SD1011051,18150
104,2,SD1011052,44928
104,2,SD1011061,44928
104,2,SD1011062,44928
104,2,SD1011072,59828
104,2,SD1011073,22928
104,2,SD1011079,44928
104,2,SD1011082,44928
104,2,SD1011083,27928
104,2,SD1011084,44928
104,2,SD1011094,9928
104,2,SD1011095,22928
104,2,SD1011103,44928
104,2,SD1011104,17506
104,2,SD1011107,44928
104,2,SD1011113,16317
104,2,SD1011116,9928
104,2,SD1011117,27928
104,2,SD1011136,9928
104,2,SD1011139,44928
104,2,SD1011140,13687
104,2,SD1011141,9928
104,2,SD1011146,37828
104,2,SD1011155,32928
104,2,SD1011157,9928
104,2,SD1011162,44928
104,2,SD1011166,32928
104,2,SD1011187,9204
104,2,SD1011190,32928
104,2,SD1011195,8317
104,2,SD1011200,44928
104,2,SD1011201,8317
104,2,SD1011211,44928
104,2,SD1011219,13687
104,2,SD1011225,44928
104,2,SD1011228,17928
104,2,SD1011229,45815
104,2,SD1011230,44928
104,2,SD1011233,9928
104,2,SD1011235,43317
104,2,SD1011242,22928
104,2,SD1011247,9928
104,2,SD1011252,31317
104,2,SD1011253,44928
104,2,SD1011255,27523
104,2,SD1011258,43317
104,2,SD1011261,44928
104,2,SD1011263,9928
104,2,SD1011269,44928
104,2,SD1011281,44928
104,2,SD1011291,27076
104,2,SD1011293,17928
104,2,SD1011301,32928
104,2,SD1011302,9928
104,2,SD1011303,43317
104,2,SD1011314,44928
104,2,SD1011316,44928
104,2,SD1011319,18150
104,2,SD1011321,44928
104,2,SD1011324,44928
104,2,SD1011332,44928
104,2,SD1011333,43317
104,2,SD1011334,44928
104,2,SD1011336,44928
104,2,SD1011338,44928
104,2,SD1011339,29928
104,2,SD1011352,43317
104,2,SD1011353,9928
104,2,SD1011355,44928
104,2,SD1011357,11317
104,2,SD1011365,8317
104,2,SD1011372,43317
104,2,SD1011373,44928
104,2,SD1011374,17928
104,2,SD1011376,9928
104,2,SD1011380,9928
104,2,SD1011388,13687
104,2,SD1011390,43317
104,2,SD1011408,44928
104,2,SD1011511,17928
